pre_skeleton_id,post_skeleton_id,weight
3450751,16848119,1
3450751,16848125,1
3450751,16848279,1
3450751,16985194,1
3450751,17036132,9
3450751,17036160,12
3450751,17105842,1
3450751,17150791,3
3450751,17165286,2
3450751,17276867,1
3450751,17289450,3
3450751,17356450,1
3450751,17359501,2
3450751,17360282,3
3450751,17361757,1
3450751,17379372,5
3450751,17426391,2
3450751,17434825,2
3450751,17639784,9
3450751,17703413,1
3450751,17728890,2
3450751,17729167,2
3450751,17833692,1
3450751,17844900,1
3450751,17850733,1
3450751,17952967,2
3450751,18020521,2
3450751,18050741,1
3450751,18489275,2
3450751,18489872,3
3450751,18501001,1
3450751,18544747,4
3450751,18552711,2
3450751,18566501,2
3450751,18584350,1
3450751,18615461,2
3450751,18674913,1
3450751,18789824,1
3450751,18805816,1
3450751,18839580,1
3450751,18861510,3
3450751,18914790,2
3450751,18923436,1
3450751,19017386,17
3450751,19056894,1
3450751,19063847,4
3450751,19068867,1
3450751,19110051,2
3464773,3486381,119
3464773,7865767,1
3464773,7873135,2
3465659,3712893,2
3465659,7843730,3
3465659,7934904,48
3465659,7935088,39
3477008,15253921,1
3486381,2568522,1
3486381,3486381,2
3486381,3819157,8
3486381,3819171,10
3486381,3819362,1
3486381,3819762,1
3486381,4260935,2
3486381,4311586,3
3486381,4493199,2
3486381,4570270,2
3486381,4665186,24
3486381,4680995,21
3486381,4926999,4
3486381,4985759,4
3486381,5030808,12
3486381,5261424,1
3486381,5289042,3
3486381,5453333,9
3486381,5474852,11
3486381,5937084,88
3486381,6143930,1
3486381,6494274,14
3486381,6494382,1
3486381,6702830,4
3486381,7865767,8
3486381,7939890,26
3486381,7939979,17
3486381,7941642,1
3486381,7941652,1
3486381,8037197,3
3486381,8102935,1
3486381,8111135,2
3486381,8118474,2
3486381,8238322,32
3486381,8248706,6
3486381,8276782,6
3486381,8311264,20
3486381,8542422,6
3486381,8974428,2
3486381,9351843,2
3486381,9447255,1
3486381,9954339,1
3486381,10555409,7
3486381,10827283,1
3486381,10831005,12
3486381,10865025,1
3486381,11004239,13
3486381,11067379,10
3486381,11135340,2
3486381,11178891,1
3486381,11257084,12
3486381,11703922,14
3486381,11782821,1
3486381,12356747,1
3486381,12498338,12
3486381,12745771,1
3486381,12839441,11
3486381,12840470,1
3486381,13206239,8
3486381,14318824,2
3486381,14318850,1
3486381,14318863,1
3486381,14318881,2
3486381,14318989,2
3486381,14319185,8
3486381,14319291,1
3486381,14319326,1
3486381,14319471,1
3486381,14319498,1
3486381,14319591,2
3486381,14319604,1
3486381,14319678,1
3486381,14319751,2
3486381,14319960,6
3486381,14319987,1
3486381,14320242,1
3486381,14320319,3
3486381,14333371,4
3486381,14333495,47
3486381,14333533,1
3486381,14333727,1
3486381,14514597,2
3486381,14519048,16
3486381,15722306,4
3486381,15750341,1
3486381,15750373,1
3486381,15750429,1
3486381,15766806,21
3486381,16015738,4
3486381,16017113,6
3486381,16058406,1
3486381,16089743,1
3486381,16095576,4
3486381,16100461,1
3486381,16223537,4
3486381,16440704,8
3486381,16486385,20
3486381,16495027,1
3486381,16504172,1
3486381,16525221,1
3486381,16627773,10
3486381,16627950,6
3486381,16795524,2
3486381,16795838,2
3486381,17147698,2
3486381,17434825,44
3486381,17473803,4
3486381,17680586,1
3486381,17686490,2
3486381,17721317,1
3486381,17728072,1
3486381,17743170,2
3486381,18151854,1
3486381,18839095,3
3486381,19045334,3
3486950,7935088,2
3486950,8012953,1
3486950,11067379,1
3487306,3690921,43
3487306,3756659,46
3487306,3991518,33
3487306,9747710,42
3497901,29,2
3497901,677717,2
3497901,2506050,8
3497901,3234817,8
3497901,3299214,2
3497901,3347708,4
3497901,3347834,4
3497901,3497901,4
3497901,3522293,8
3497901,3587612,4
3497901,3886356,2
3497901,3890028,2
3497901,4022539,2
3497901,4195012,4
3497901,4241237,4
3497901,4381377,2
3497901,4414184,2
3497901,4598363,10
3497901,4982172,6
3497901,5019924,2
3497901,5051342,2
3497901,5835815,6
3497901,5836035,2
3497901,5836181,6
3497901,5836197,4
3497901,6699205,4
3497901,7057894,2
3497901,7196392,4
3497901,7616956,16
3497901,7690945,10
3497901,7802210,4
3497901,7829784,2
3497901,7838405,10
3497901,7840791,2
3497901,7897469,6
3497901,7901791,4
3497901,8068173,4
3497901,8094859,2
3497901,8246081,2
3497901,8259192,2
3497901,8260011,2
3497901,8274902,2
3497901,8297018,2
3497901,8504660,10
3497901,8509987,4
3497901,8689674,2
3497901,8835968,2
3497901,8877158,2
3497901,8891315,2
3497901,8924186,6
3497901,8957325,2
3497901,8980589,12
3497901,8997281,6
3497901,9039416,1
3497901,9525492,6
3497901,9531722,2
3497901,9556700,2
3497901,9707941,4
3497901,9730873,6
3497901,9741463,2
3497901,9809626,4
3497901,9847388,12
3497901,9889095,2
3497901,9897223,4
3497901,10056280,2
3497901,10163418,8
3497901,10169396,8
3497901,10259967,6
3497901,11524047,14
3497901,11813287,2
3497901,12456943,1
3497901,12547645,1
3497901,12556263,1
3497901,14801697,4
3497901,15617305,20
3497901,16691521,2
3497901,16720240,2
3497901,16758011,1
3497901,16947343,1
3497901,17013073,2
3497901,17068730,2
3497901,17822238,2
3498479,4598109,2
3498479,15253921,2
3509170,2612527,12
3509170,3813487,2
3509170,7843730,3
3509170,9747710,1
3509170,11067379,1
3509170,11333054,3
3509170,13789482,2
3509170,17068730,1
3509536,3709977,3
3509536,4393049,3
3509536,7934904,1
3509536,8244723,1
3509536,9747710,1
3509536,13789482,3
3511996,3712893,11
3511996,7107433,1
3511996,7515491,2
3511996,8399890,70
3511996,11543212,18
3511996,16795524,2
3511996,16795838,2
3522293,677717,2
3522293,3347708,2
3522293,3347834,2
3522293,3497901,4
3522293,3565102,2
3522293,3664102,2
3522293,3890028,2
3522293,4195012,2
3522293,4227304,2
3522293,4230061,2
3522293,4230749,4
3522293,4414163,2
3522293,4414184,6
3522293,4414426,2
3522293,4598363,4
3522293,4982172,4
3522293,5836197,6
3522293,5836387,2
3522293,7057894,6
3522293,7196392,2
3522293,7616956,6
3522293,7690945,2
3522293,7786053,2
3522293,7829784,2
3522293,7840203,2
3522293,7891312,2
3522293,7897469,4
3522293,7901791,2
3522293,8094859,2
3522293,8260011,6
3522293,8427677,4
3522293,8504660,6
3522293,8792120,4
3522293,8798010,4
3522293,8835968,2
3522293,8877158,2
3522293,8924186,8
3522293,8978117,6
3522293,8997281,2
3522293,9039416,1
3522293,9525492,2
3522293,9574259,2
3522293,9707941,2
3522293,9730873,2
3522293,9782026,2
3522293,9847388,10
3522293,10056280,2
3522293,10169396,6
3522293,10246566,2
3522293,14547259,2
3522293,15617305,4
3522293,16825986,1
3522293,17254390,1
3522293,17544106,1
3538129,3712893,1
3538129,3756659,1
3538129,8111135,3
3538129,11543212,1
3538129,12156009,3
3538129,13589251,1
3538129,16485079,2
3538129,16795524,2
3538129,16795838,1
3538998,3709977,3
3543931,4598109,1
3543931,8246081,2
3543931,8248631,1
3543931,14541927,1
3547397,3486381,5
3547397,4354933,3
3547397,7865696,1
3547397,7865767,100
3550347,3709977,1
3550347,4119387,1
3550347,4391978,8
3550347,4393049,3
3550347,7020344,2
3550347,9747710,1
3556191,15253921,1
3565102,3605630,2
3565102,8259199,2
3565102,9574259,2
3565102,9707941,2
3565102,16522853,1
3571478,3813487,1
3586984,7020344,4
3586984,17068730,2
3587612,29,4
3587612,2506050,6
3587612,3234817,20
3587612,3299214,6
3587612,3347834,6
3587612,3497901,4
3587612,3664102,2
3587612,3886356,10
3587612,3890028,2
3587612,4022539,2
3587612,4195012,8
3587612,4227544,2
3587612,4229950,2
3587612,4230061,2
3587612,4230739,2
3587612,4230749,6
3587612,4241192,2
3587612,4241237,10
3587612,4381129,2
3587612,4381377,8
3587612,4414184,10
3587612,4598363,12
3587612,5019924,4
3587612,5835799,2
3587612,5836163,4
3587612,5836197,2
3587612,5836206,2
3587612,5836387,2
3587612,6611894,4
3587612,6699205,6
3587612,7196392,4
3587612,7616956,24
3587612,7690945,2
3587612,7786053,4
3587612,7802210,2
3587612,7829784,2
3587612,7838405,2
3587612,7840791,10
3587612,7868195,12
3587612,7897469,4
3587612,7901791,2
3587612,8066542,6
3587612,8094859,2
3587612,8244723,2
3587612,8246081,2
3587612,8274902,4
3587612,8297018,2
3587612,8413663,2
3587612,8419602,2
3587612,8509987,6
3587612,8559607,4
3587612,8798010,4
3587612,8850802,6
3587612,8891315,2
3587612,8924186,2
3587612,8980589,12
3587612,8997281,2
3587612,9074101,2
3587612,9469519,10
3587612,9519425,1
3587612,9531722,2
3587612,9556700,2
3587612,9730873,2
3587612,9809626,6
3587612,9813188,2
3587612,9847388,2
3587612,9889095,4
3587612,9897223,8
3587612,10163418,12
3587612,11524047,8
3587612,11813287,2
3587612,12871993,2
3587612,14547259,2
3587612,15421363,4
3587612,15617305,18
3587612,16720240,2
3587612,16797672,2
3587612,16846805,6
3587612,17254367,1
3587612,17295912,4
3587612,17310530,1
3587612,17871996,1
3592997,2612527,2
3592997,7198338,70
3592997,7851153,1
3592997,7852250,1
3592997,7865652,1
3595543,3813487,1
3605630,3234817,2
3605630,8260011,4
3605630,8504660,2
3605630,8761400,2
3605630,8766921,2
3605630,9517477,2
3605630,9578602,2
3605630,9782026,2
3605630,10258635,1
3608397,3813487,1
3608397,3991518,28
3608397,4108016,48
3608397,4154421,31
3608397,9747710,20
3608397,16795524,1
3609202,3991518,34
3609202,4108016,23
3609202,4154421,39
3609202,8021456,1
3609202,9747710,34
3609202,11543212,1
3609202,16795524,1
3609202,16795838,3
3620633,4414163,1
3622234,4414184,16
3636769,4414184,1
3639968,3991518,41
3639968,4108016,20
3639968,4154421,35
3639968,8021456,2
3639968,9747710,35
3639968,11543212,1
3639968,16795524,1
3650495,7934904,1
3650600,3690921,32
3650600,3756659,8
3650600,3991518,27
3650600,9747710,28
3650600,17068730,1
3650979,7934904,2
3650979,7935088,2
3652587,3712893,2
3664102,29,2
3664102,2667061,1
3664102,3234817,6
3664102,3347708,4
3664102,3347834,6
3664102,3522293,2
3664102,3707204,1
3664102,3886356,10
3664102,3890028,8
3664102,4022539,16
3664102,4195012,26
3664102,4199033,1
3664102,4214582,1
3664102,4227304,10
3664102,4227544,6
3664102,4229950,106
3664102,4230061,4
3664102,4230739,6
3664102,4230749,34
3664102,4234009,26
3664102,4235139,2
3664102,4241192,6
3664102,4241237,8
3664102,4381129,4
3664102,4381377,6
3664102,4411688,2
3664102,4415241,8
3664102,4514494,3
3664102,4598363,20
3664102,4884579,6
3664102,4982172,2
3664102,5019924,6
3664102,5051342,4
3664102,5835815,4
3664102,5836035,2
3664102,5836163,10
3664102,5836197,2
3664102,5966099,4
3664102,6611894,12
3664102,6699205,4
3664102,6703240,6
3664102,7026287,1
3664102,7057894,8
3664102,7616956,4
3664102,7786053,10
3664102,7802210,24
3664102,7829784,2
3664102,7838405,2
3664102,7840203,4
3664102,7840791,28
3664102,7891312,2
3664102,7897469,6
3664102,8066542,10
3664102,8068173,20
3664102,8094859,6
3664102,8274902,2
3664102,8297018,6
3664102,8338584,8
3664102,8504660,2
3664102,8689674,2
3664102,8717042,2
3664102,8798010,16
3664102,8850802,28
3664102,8878436,1
3664102,8980589,114
3664102,9074101,10
3664102,9525492,6
3664102,9531722,2
3664102,9556700,4
3664102,9609048,2
3664102,9766793,6
3664102,9809626,4
3664102,10163418,2
3664102,10259967,2
3664102,10673895,2
3664102,10809383,1
3664102,11180151,1
3664102,11524047,30
3664102,11525714,2
3664102,11813287,6
3664102,12475432,14
3664102,12871993,2
3664102,13341065,1
3664102,14083681,1
3664102,14761284,1
3664102,15592096,6
3664102,15617305,4
3664102,15673715,1
3664102,16079434,1
3664102,16178283,6
3664102,16240569,8
3664102,16339645,1
3664102,16392837,1
3664102,16393011,1
3664102,16720240,8
3664102,16758011,3
3664102,16841026,1
3664102,16846805,26
3664102,16850888,2
3664102,17013073,18
3664102,17166682,1
3664102,17295912,4
3664102,17633352,1
3679411,3565102,2
3679411,8259199,2
3679411,10250404,1
3690921,2776773,8
3690921,2914206,8
3690921,2921933,6
3690921,3002410,4
3690921,3664102,36
3690921,3690921,2
3690921,3719083,5
3690921,3869488,1
3690921,4102413,4
3690921,4620453,14
3690921,4983938,2
3690921,5507096,29
3690921,7971031,14
3690921,7977834,34
3690921,8000049,3
3690921,8138616,11
3690921,9275210,34
3690921,9291474,28
3690921,12156009,4
3690921,12984799,1
3690921,16393754,4
3690921,16420737,1
3690921,16420984,1
3690921,17720949,1
3690921,17720954,1
3690921,17721176,2
3690921,17871983,3
3690921,17872488,1
3690921,19056818,1
3694515,3712893,3
3694515,4354933,8
3694515,7092417,66
3694515,7107433,20
3694515,7515491,1
3694515,7865652,1
3694515,11543212,18
3707204,3690921,1
3707204,4229950,1
3707204,4620453,1
3707204,16178283,2
3708875,3712893,4
3708875,7092417,1
3708875,7107433,5
3708875,7515491,1
3708875,7845346,1
3708875,7852250,1
3708875,8021456,104
3708875,11543212,16
3708875,16795524,10
3708875,16795838,13
3709977,29,10
3709977,2920554,6
3709977,2963280,1
3709977,3322021,1
3709977,3690921,8
3709977,3710145,1
3709977,3710152,1
3709977,3765728,2
3709977,3814651,1
3709977,3814853,1
3709977,3819171,2
3709977,3844799,1
3709977,4119387,2
3709977,4230739,2
3709977,4241192,44
3709977,4780707,1
3709977,4919895,2
3709977,5064046,1
3709977,5064079,1
3709977,5064158,1
3709977,5064200,1
3709977,5247102,1
3709977,5261424,1
3709977,5836181,2
3709977,7431625,3
3709977,7935088,2
3709977,7971031,2
3709977,8034919,2
3709977,8065380,3
3709977,8254894,2
3709977,8274902,12
3709977,8310955,2
3709977,8712361,1
3709977,8813113,5
3709977,8877158,2
3709977,9312596,1
3709977,9312611,1
3709977,9312680,1
3709977,9312704,1
3709977,9312780,1
3709977,9331952,1
3709977,9331966,1
3709977,9331973,1
3709977,9331981,1
3709977,9339457,1
3709977,9339485,1
3709977,9339621,1
3709977,9339628,1
3709977,9341425,1
3709977,9341467,1
3709977,9341565,1
3709977,9341572,1
3709977,9341580,1
3709977,9342697,1
3709977,9525492,2
3709977,9585036,1
3709977,9641919,8
3709977,9741463,2
3709977,9847388,2
3709977,9897223,8
3709977,10119916,1
3709977,10259967,2
3709977,10495502,1
3709977,11135340,1
3709977,11178891,2
3709977,11423152,1
3709977,11656349,1
3709977,11815312,1
3709977,12428074,2
3709977,13206239,1
3709977,13789482,2
3709977,13863331,1
3709977,13986477,1
3709977,13986583,1
3709977,14145234,1
3709977,14433467,1
3709977,14433473,1
3709977,14433495,1
3709977,14460113,2
3709977,14519048,2
3709977,15615042,1
3709977,15683275,1
3709977,15691114,2
3709977,15691118,2
3709977,15766806,1
3709977,15788431,2
3709977,15873976,1
3709977,16017113,4
3709977,16019332,1
3709977,16019337,1
3709977,16019342,1
3709977,16026042,2
3709977,16039470,8
3709977,16089738,4
3709977,16210988,2
3709977,16318521,1
3709977,16361215,1
3709977,16438190,12
3709977,16491850,1
3709977,16564353,1
3709977,16627861,10
3709977,16627950,4
3709977,16638619,1
3709977,16638625,1
3709977,16638631,1
3709977,16785630,1
3709977,16939375,4
3709977,17013169,5
3709977,17047087,2
3709977,17150791,2
3709977,17525174,1
3709977,17680052,1
3709977,17680057,1
3709977,17707829,1
3709977,17707835,1
3709977,17843088,1
3709977,17937123,6
3709977,17980792,1
3709977,18012103,2
3709977,18130993,1
3709977,18142558,1
3709977,18280974,3
3709977,18605699,1
3709977,18605704,1
3709977,18611994,1
3709977,18674373,1
3709977,18853765,1
3709977,18853770,1
3709977,19093430,1
3712893,566252,1
3712893,1869592,2
3712893,2439134,3
3712893,2776773,2
3712893,2854715,3
3712893,2920061,2
3712893,2920554,4
3712893,2932028,4
3712893,2935173,5
3712893,2935198,1
3712893,2963280,4
3712893,2988278,2
3712893,2988292,5
3712893,3163105,1
3712893,3171841,1
3712893,3712893,6
3712893,3768124,1
3712893,3794023,1
3712893,3930411,3
3712893,4051890,1
3712893,4099900,4
3712893,4108720,1
3712893,4152020,4
3712893,4279887,2
3712893,4319395,2
3712893,4391317,5
3712893,4398543,7
3712893,4422289,11
3712893,4502601,1
3712893,4635057,2
3712893,4665186,3
3712893,4680995,1
3712893,4876704,2
3712893,5118060,4
3712893,5700090,2
3712893,5938794,4
3712893,5959820,3
3712893,6494382,1
3712893,7092086,2
3712893,7467027,5
3712893,7582412,1
3712893,7612147,1
3712893,7841143,1
3712893,7982896,6
3712893,8037197,4
3712893,8038739,1
3712893,8039546,1
3712893,8055569,4
3712893,8068173,8
3712893,8070971,1
3712893,8111135,4
3712893,8177199,13
3712893,8203947,2
3712893,8238166,2
3712893,8262372,32
3712893,8270683,1
3712893,8293958,1
3712893,8307514,1
3712893,8310087,2
3712893,8345319,1
3712893,8469124,4
3712893,8542422,2
3712893,8582134,3
3712893,8591129,1
3712893,8627447,2
3712893,8627468,1
3712893,8629460,1
3712893,8629467,1
3712893,8632947,1
3712893,8633417,1
3712893,8668705,1
3712893,8670503,6
3712893,8698941,1
3712893,8705088,6
3712893,8717219,1
3712893,8812078,2
3712893,8847957,1
3712893,8882102,1
3712893,8931266,1
3712893,8932110,2
3712893,8935604,1
3712893,8935619,1
3712893,8935632,1
3712893,8935674,1
3712893,8935682,2
3712893,8935700,1
3712893,8935780,1
3712893,8935788,2
3712893,8935806,1
3712893,8935867,2
3712893,8935877,1
3712893,8935944,1
3712893,8935956,1
3712893,9158858,1
3712893,9201911,2
3712893,9207332,1
3712893,9217399,2
3712893,9275210,10
3712893,9287906,1
3712893,9458667,2
3712893,9539868,3
3712893,9798791,2
3712893,9800178,1
3712893,9815179,1
3712893,9842000,6
3712893,9862565,1
3712893,10015410,1
3712893,10015417,1
3712893,10015423,1
3712893,10018260,2
3712893,10209260,1
3712893,10257027,1
3712893,10293348,3
3712893,10427055,1
3712893,10495502,8
3712893,10540188,27
3712893,10560496,3
3712893,10627239,4
3712893,10681487,4
3712893,10684539,1
3712893,10693650,1
3712893,10693691,1
3712893,10693697,1
3712893,10694190,1
3712893,10769835,3
3712893,10827212,3
3712893,10944822,4
3712893,10955244,6
3712893,10958210,6
3712893,10989772,1
3712893,10989784,1
3712893,10989816,1
3712893,10990136,1
3712893,10990163,1
3712893,10996125,2
3712893,11035694,2
3712893,11035754,1
3712893,11036157,1
3712893,11036169,1
3712893,11086594,1
3712893,11193510,8
3712893,11248536,2
3712893,11322408,1
3712893,11543212,4
3712893,11605861,4
3712893,11623145,4
3712893,11782821,1
3712893,12138418,8
3712893,12495593,2
3712893,12587013,3
3712893,12745233,1
3712893,12813847,4
3712893,12839441,1
3712893,12840470,15
3712893,12948470,2
3712893,13202964,1
3712893,13206239,2
3712893,13429045,1
3712893,13818554,1
3712893,14260575,1
3712893,14319498,1
3712893,14333371,3
3712893,14450919,2
3712893,14461238,1
3712893,14617508,1
3712893,14998039,1
3712893,15011532,1
3712893,15585114,1
3712893,15588389,4
3712893,15606239,5
3712893,15632120,1
3712893,15636212,2
3712893,15636222,3
3712893,15766806,1
3712893,15825861,16
3712893,16051878,2
3712893,16183995,2
3712893,16223537,8
3712893,16252252,1
3712893,16252537,2
3712893,16428373,2
3712893,16432939,2
3712893,16434842,3
3712893,16461031,1
3712893,16474159,1
3712893,16481244,1
3712893,16483136,1
3712893,16491397,1
3712893,16491528,1
3712893,16491567,1
3712893,16504486,1
3712893,16544485,1
3712893,16795838,2
3712893,16848475,2
3712893,16862521,2
3712893,16862668,1
3712893,16862674,1
3712893,16862713,1
3712893,16862723,1
3712893,16863194,1
3712893,16863286,1
3712893,16863314,1
3712893,16863319,1
3712893,16863376,1
3712893,16865467,1
3712893,16865626,2
3712893,16865642,1
3712893,16865659,1
3712893,16865705,1
3712893,16865764,1
3712893,16865849,1
3712893,16867131,1
3712893,16867136,1
3712893,16867141,1
3712893,16867619,2
3712893,16867846,1
3712893,16870929,1
3712893,16871829,2
3712893,16871834,1
3712893,16871858,1
3712893,16871863,1
3712893,16871881,1
3712893,16887302,4
3712893,17074888,1
3712893,17090111,1
3712893,17153783,3
3712893,17278502,3
3712893,17361757,1
3712893,17379372,2
3712893,17380092,1
3712893,17420035,2
3712893,17437725,1
3712893,17438424,1
3712893,17591442,1
3712893,17639784,1
3712893,17668761,1
3712893,17671219,3
3712893,17685564,1
3712893,17700159,1
3712893,17743170,1
3712893,17822238,2
3712893,17844900,1
3712893,17851733,1
3712893,17906423,1
3712893,17913032,6
3712893,17952967,6
3712893,17980698,1
3712893,17980792,5
3712893,18058355,1
3712893,18141514,2
3712893,18220289,3
3712893,18264509,1
3712893,18292832,1
3712893,18425189,1
3712893,18552608,1
3712893,18565056,1
3712893,18566501,4
3712893,18570687,1
